cluster,lsat,ugpa,zfygpa,zgpa,bar1,fulltime,fam_inc,age,gender,race1,race2,race3,race4,race5,race6,race7,race8
3.0,31.0,2.6,-0.43,-1.24,0,1.0,3.0,-61.0,0,0,0,0,0,0,0,1,0
2.0,33.0,3.2,0.02,0.16,1,1.0,4.0,-56.0,0,0,0,0,0,0,0,1,0
3.0,40.0,2.4,1.07,0.81,1,1.0,3.0,-45.0,1,0,0,0,0,0,0,1,0
3.0,33.0,3.3,-0.89,-0.86,1,1.0,4.0,-60.0,0,0,0,0,0,0,0,1,0
4.0,42.0,3.4,0.04,-0.31,0,1.0,4.0,-56.0,0,0,0,0,0,0,0,1,0
3.0,39.0,2.7,0.07,-0.02,1,1.0,2.0,-67.0,0,0,0,0,0,0,0,1,0
3.0,32.5,3.6,-0.58,0.8,1,1.0,3.0,-62.0,1,0,0,0,0,0,0,1,0
4.0,40.0,3.5,0.36,0.56,1,1.0,3.0,-60.0,0,0,0,0,0,0,0,1,0
1.0,36.0,3.0,-0.62,-1.15,1,1.0,4.0,-67.0,0,0,0,0,0,0,0,1,0
3.0,35.0,3.5,-0.04,-0.36,1,1.0,4.0,-65.0,0,0,0,0,0,0,0,1,0
5.0,36.0,3.7,-0.31,-0.15,1,1.0,4.0,-62.0,1,0,0,0,0,0,0,1,0
4.0,39.0,3.8,-0.14,-0.29,1,1.0,3.0,-54.0,1,0,0,0,0,0,0,1,0
1.0,33.0,2.9,0.58,-0.04,0,1.0,3.0,-63.0,1,0,0,1,0,0,0,0,0
3.0,39.0,3.0,0.59,0.3,1,1.0,4.0,-62.0,0,0,0,0,0,0,0,1,0
1.0,32.0,1.9,-1.9,-1.39,0,1.0,3.0,-57.0,0,0,0,0,0,1,0,0,0
4.0,41.0,3.5,0.34,-0.44,1,1.0,3.0,-67.0,0,0,0,0,0,0,0,1,0
5.0,46.0,3.9,2.24,2.87,1,1.0,3.0,-59.0,1,0,0,0,0,0,0,1,0
1.0,33.0,3.6,1.27,1.2,1,1.0,2.0,-59.0,0,0,0,0,0,0,0,1,0
4.0,39.0,3.7,-1.5,-1.86,0,1.0,4.0,-48.0,0,0,0,0,0,0,0,1,0
1.0,36.0,3.7,-0.75,-0.19,1,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
1.0,41.0,3.1,-0.68,-0.85,1,1.0,4.0,-60.0,1,0,0,0,0,0,0,1,0
1.0,42.0,3.2,0.02,0.1,1,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
4.0,37.0,2.8,0.73,1.25,1,2.0,5.0,-46.0,1,0,0,0,0,0,0,1,0
1.0,37.0,3.6,0.8,1.2,1,1.0,4.0,-61.0,0,0,0,0,0,0,0,1,0
1.0,29.0,2.7,-0.76,-1.5,0,1.0,1.0,-61.0,1,0,0,1,0,0,0,0,0
1.0,33.0,2.8,-0.76,-0.61,1,1.0,4.0,-60.0,1,0,0,0,0,0,0,1,0
1.0,32.0,2.7,-0.79,-1.11,0,1.0,4.0,-60.0,1,0,0,0,0,0,0,0,1
3.0,38.0,3.4,-0.61,-0.04,1,1.0,4.0,-60.0,0,0,0,0,0,0,0,1,0
3.0,31.5,3.2,-0.34,0.35,1,1.0,3.0,-61.0,1,0,0,0,0,0,0,1,0
1.0,36.0,3.4,-0.09,0.04,1,1.0,4.0,-59.0,1,0,0,0,0,0,0,1,0
4.0,40.5,2.1,1.26,-0.33,1,1.0,3.0,-59.0,0,0,0,0,0,0,0,1,0
4.0,28.5,2.5,-1.19,-1.35,0,2.0,3.0,-36.0,1,0,0,1,0,0,0,0,0
