,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,ViolentCrimesPerPop
1678,0.0,0.47,0.88,0.24,0.02,0.01,0.66,0.59,0.5,0.51,0.0,0.0,0.08,0.28,0.15,0.17,0.68,1.0,0.49,0.09,0.14,0.23,0.16,0.1,0.04,0.0,0.09,0.03,0.78,0.66,0.71,0.23,0.86,0.21,0.85,0.44,0.75,0.31,0.5,0.65,0.63,0.62,0.51,0.08,0.05,0.13,0.05,0.55,0.56,0.02,0.72,0.0,0.75,0.64,0.58,0.6,0.07,0.05,0.04,0.04,0.94,0.04,0.34,0.3,0.41,0.42,0.43,0.4,0.23,0.56,0.0,0.02,0.69,0.41,0.11,0.48,0.63,0.76,0.21,0.06,0.05,0.07,0.03,0.1,0.14,0.15,0.8,0.35,0.68,0.0,0.0,0.03,0.8,0.54,0.72,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.13,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1679,0.01,0.49,0.03,0.86,0.42,0.08,0.32,0.35,0.21,0.45,0.02,1.0,0.96,0.69,0.07,0.81,0.44,0.07,0.39,1.0,1.0,1.0,0.47,1.0,0.69,0.33,0.49,0.0,0.09,0.09,0.15,0.84,0.1,0.52,0.21,0.53,0.04,0.88,0.15,0.37,0.26,0.22,0.51,0.9,0.94,0.98,0.87,0.0,0.0,0.0,0.05,0.02,0.82,0.85,0.8,0.72,1.0,1.0,1.0,0.85,0.67,0.2,0.19,0.2,0.51,0.55,0.4,0.7,0.05,0.3,0.5,0.01,0.89,0.67,0.04,0.32,0.19,0.01,0.08,1.0,1.0,1.0,0.76,0.89,1.0,0.89,0.4,0.47,1.0,0.0,0.0,0.69,0.52,0.67,0.62,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680,0.03,0.5,0.03,0.86,0.12,0.27,0.45,0.52,0.33,0.19,0.04,1.0,0.38,0.77,0.12,0.45,0.24,0.21,0.46,0.37,0.29,0.28,0.34,0.16,0.29,0.36,0.39,0.01,0.13,0.12,0.28,0.21,0.31,0.7,0.38,0.26,0.53,0.29,0.6,0.39,0.61,0.63,0.53,0.63,0.61,0.73,0.71,0.66,0.74,0.01,0.13,0.01,0.09,0.17,0.23,0.3,0.02,0.04,0.05,0.06,0.86,0.06,0.31,0.3,0.54,0.62,0.42,0.6,0.11,0.32,0.5,0.03,0.78,0.56,0.03,0.5,0.58,0.18,0.08,0.17,0.13,0.12,0.31,0.31,0.41,0.3,0.42,0.49,0.32,0.0,0.0,0.1,0.48,0.58,0.61,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.33,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1681,0.0,0.36,0.01,0.96,0.06,0.07,0.37,0.29,0.17,0.79,0.0,0.0,0.37,0.27,0.25,0.68,0.74,0.07,1.0,0.39,0.41,0.4,0.03,0.24,0.6,0.3,0.39,0.01,0.16,0.13,0.28,0.35,0.26,0.28,0.12,0.31,0.31,0.46,0.52,0.2,0.4,0.47,0.29,0.67,0.67,0.83,0.69,0.4,0.54,0.0,0.07,0.0,0.08,0.1,0.12,0.15,0.02,0.02,0.02,0.03,0.94,0.02,0.2,0.21,0.37,0.33,0.47,0.67,0.1,0.53,0.5,0.02,0.71,0.7,0.02,0.44,0.75,0.11,0.06,0.28,0.28,0.29,0.42,0.46,0.52,0.48,0.51,0.56,0.12,0.0,0.0,0.09,0.04,0.34,0.41,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682,0.0,0.72,0.09,0.92,0.05,0.01,1.0,1.0,1.0,0.19,0.0,0.0,0.03,0.72,0.35,0.5,0.3,0.11,0.15,0.3,0.12,0.12,0.16,0.08,0.19,0.09,0.12,0.03,1.0,0.32,0.36,0.71,0.5,0.19,0.09,0.66,0.18,0.51,0.07,1.0,0.1,0.09,0.2,0.61,0.65,0.82,0.42,0.39,0.7,0.0,0.1,0.0,0.37,0.34,0.43,0.51,0.04,0.03,0.04,0.04,0.96,0.03,0.03,0.01,0.19,0.28,0.22,0.17,0.1,0.77,0.0,0.02,0.56,0.17,0.03,0.44,0.75,0.1,0.07,0.17,0.18,0.2,0.23,0.25,0.29,0.24,1.0,0.46,0.24,0.01,0.0,0.04,0.61,0.03,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.2,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683,0.07,0.9,0.15,0.12,1.0,0.23,0.62,0.53,0.41,0.16,0.08,1.0,0.78,0.85,0.35,0.58,0.14,0.27,0.26,0.69,0.47,0.53,0.51,0.45,0.39,0.53,0.6,0.02,0.09,0.12,0.16,0.6,0.18,0.66,0.48,0.38,0.19,0.63,0.19,0.48,0.28,0.25,0.89,0.86,0.8,0.87,0.83,0.51,0.6,0.01,0.09,0.13,0.26,0.31,0.44,0.51,0.65,0.7,0.89,0.95,0.2,0.45,0.61,0.69,0.99,0.93,0.99,0.81,0.5,0.18,0.5,0.02,0.94,0.83,0.05,0.26,0.73,0.01,0.12,0.86,0.82,0.82,0.98,1.0,1.0,1.0,0.62,0.58,0.11,0.0,0.0,1.0,0.37,0.71,0.77,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.52,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1684,0.04,0.52,0.65,0.05,0.01,0.89,0.54,0.53,0.34,0.44,0.05,1.0,0.13,0.29,0.01,0.26,0.64,0.79,0.66,0.16,0.13,0.19,0.19,0.07,0.32,0.26,0.32,0.08,0.68,0.71,0.75,0.08,1.0,0.17,0.77,0.37,0.84,0.15,0.63,0.67,0.64,0.66,0.69,0.11,0.16,0.0,0.17,0.16,0.11,0.07,0.8,0.03,0.19,0.19,0.22,0.24,0.15,0.13,0.14,0.14,0.25,0.41,0.58,0.51,0.56,0.63,0.53,0.32,0.36,0.63,0.0,0.07,0.58,0.32,0.84,0.79,0.13,0.66,0.64,0.06,0.05,0.05,0.06,0.11,0.11,0.12,0.41,0.11,0.37,0.0,0.01,0.34,0.61,0.79,0.93,0.81,0.01,0.3,0.98,0.36,0.0,0.08,0.07,0.3,1.0,0.0,0.8,0.83,0.0,1.0,0.0,0.29,0.65,0.03,0.24,0.23,0.02,0.0,0.77,0.0,0.0,0.15,1.0
1685,0.04,0.58,0.01,0.83,0.13,0.21,0.44,0.49,0.29,0.25,0.06,1.0,0.35,0.67,0.29,0.48,0.35,0.26,0.4,0.34,0.26,0.27,0.24,0.22,0.27,0.16,0.19,0.03,0.21,0.27,0.3,0.3,0.22,0.66,0.65,0.27,0.45,0.34,0.49,0.35,0.58,0.56,0.59,0.65,0.67,0.7,0.62,0.58,0.65,0.01,0.2,0.02,0.67,0.76,0.82,0.79,0.43,0.43,0.42,0.37,0.79,0.27,0.39,0.39,0.61,0.58,0.65,0.47,0.25,0.39,0.5,0.02,0.87,0.49,0.15,0.3,0.73,0.13,0.21,0.16,0.14,0.13,0.35,0.33,0.42,0.36,0.4,0.43,0.49,0.01,0.0,0.27,0.44,0.38,0.58,0.52,0.03,0.5,0.97,0.44,0.01,0.12,0.06,0.5,0.78,0.97,0.02,0.01,0.09,0.03,0.04,0.36,0.11,0.05,0.16,0.2,0.06,0.04,0.22,0.5,0.59,0.48,0.0
1686,0.14,0.39,0.15,0.84,0.06,0.06,0.42,0.5,0.33,0.4,0.15,1.0,0.24,0.51,0.25,0.48,0.47,0.38,0.52,0.28,0.25,0.26,0.17,0.13,0.11,0.22,0.27,0.13,0.41,0.24,0.36,0.31,0.4,0.5,0.39,0.4,0.49,0.37,0.53,0.44,0.54,0.55,0.46,0.49,0.52,0.47,0.52,0.58,0.56,0.09,0.41,0.02,0.43,0.47,0.5,0.47,0.07,0.07,0.07,0.06,0.92,0.05,0.23,0.2,0.4,0.45,0.34,0.56,0.09,0.53,0.5,0.17,0.69,0.53,0.6,0.55,0.35,0.25,0.18,0.08,0.07,0.07,0.18,0.2,0.2,0.2,0.49,0.2,0.42,0.06,0.07,0.07,0.65,0.54,0.71,0.61,0.02,0.13,0.97,0.15,0.04,0.18,0.45,0.13,0.86,0.92,0.07,0.04,0.0,0.07,0.02,0.64,0.29,0.18,0.13,0.06,0.05,0.02,0.69,1.0,0.43,0.11,1.0
1687,0.01,0.58,0.01,0.98,0.07,0.03,0.43,0.37,0.24,0.24,0.0,0.0,0.85,0.73,0.5,0.76,0.28,0.09,0.43,0.81,0.67,0.65,1.0,0.0,0.44,0.38,0.79,0.0,0.03,0.06,0.09,0.7,0.2,0.65,0.26,0.48,0.1,0.75,0.24,0.3,0.2,0.22,0.58,0.92,0.94,0.94,0.88,0.08,0.32,0.0,0.04,0.0,0.1,0.1,0.13,0.15,0.03,0.03,0.04,0.04,0.9,0.02,0.18,0.21,0.63,0.64,0.4,0.89,0.01,0.19,0.5,0.02,0.65,0.87,0.06,0.64,0.48,0.01,0.07,0.51,0.51,0.57,0.46,0.67,0.91,0.69,0.65,0.68,0.64,0.0,0.0,0.14,0.56,0.6,0.49,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.03,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1688,0.02,0.59,0.05,0.91,0.1,0.11,0.49,0.44,0.25,0.14,0.04,1.0,0.64,0.83,0.5,0.63,0.19,0.07,0.35,0.61,0.52,0.51,0.44,0.17,0.48,0.39,0.56,0.01,0.06,0.06,0.1,0.56,0.19,0.75,0.45,0.46,0.16,0.7,0.34,0.26,0.42,0.4,0.58,0.82,0.84,0.89,0.82,0.52,0.5,0.0,0.04,0.01,0.15,0.22,0.3,0.29,0.04,0.06,0.07,0.06,0.89,0.06,0.22,0.24,0.64,0.68,0.48,0.75,0.08,0.14,0.5,0.01,0.88,0.72,0.08,0.44,0.77,0.0,0.09,0.17,0.17,0.19,0.43,0.43,0.5,0.51,0.4,0.38,0.31,0.0,0.0,0.12,0.54,0.52,0.47,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.09,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1689,0.0,0.5,0.2,0.74,0.2,0.17,0.51,0.68,0.49,0.1,0.02,1.0,0.24,0.78,0.38,0.36,0.14,0.22,0.5,0.21,0.24,0.25,0.27,0.39,0.19,0.25,0.34,0.01,0.29,0.12,0.19,0.43,0.24,0.66,0.14,0.64,0.3,0.53,0.41,0.22,0.51,0.48,0.48,0.7,0.68,0.68,0.7,0.42,0.41,0.0,0.17,0.01,0.13,0.2,0.37,0.46,0.06,0.08,0.14,0.16,0.8,0.06,0.2,0.21,0.55,0.56,0.55,0.42,0.22,0.47,0.5,0.03,0.56,0.43,0.04,0.36,0.83,0.43,0.06,0.16,0.18,0.18,0.23,0.23,0.26,0.26,0.38,0.55,0.18,0.0,0.0,0.19,0.28,0.26,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1690,0.0,0.76,0.01,0.21,0.04,1.0,0.58,0.57,0.37,0.35,0.0,0.0,0.15,0.48,1.0,0.26,0.53,0.81,0.3,0.13,0.1,0.21,0.22,0.16,0.1,0.14,0.17,0.03,0.74,1.0,0.95,0.15,1.0,0.28,0.25,0.4,0.57,0.22,0.34,0.5,0.55,0.47,0.9,0.44,0.45,0.47,0.42,0.53,0.37,0.01,0.44,0.02,0.37,0.58,0.66,0.67,0.58,0.8,0.83,0.77,0.1,0.89,1.0,0.95,0.81,0.69,0.91,0.39,0.98,0.57,0.0,0.01,0.87,0.45,0.5,0.59,0.5,0.64,0.67,0.07,0.06,0.06,0.14,0.16,0.14,0.13,0.37,0.23,0.39,0.0,0.0,0.67,0.44,0.5,0.79,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.26,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1691,0.01,0.56,0.07,0.54,0.05,1.0,0.55,0.56,0.37,0.36,0.0,0.0,0.14,0.4,0.57,0.2,0.47,0.64,0.26,0.12,0.1,0.14,0.17,0.14,0.0,0.14,0.19,0.04,0.81,0.84,0.7,0.18,0.84,0.3,0.16,0.46,0.29,0.29,0.54,0.4,0.59,0.59,0.72,0.49,0.49,0.78,0.56,0.29,0.29,0.01,0.19,0.0,0.11,0.14,0.16,0.25,0.02,0.02,0.02,0.03,0.1,0.43,0.55,0.5,0.59,0.6,0.58,0.49,0.44,0.55,0.0,0.04,0.38,0.49,0.43,0.87,0.52,0.95,0.5,0.04,0.03,0.04,0.05,0.13,0.16,0.15,0.48,0.58,0.56,0.0,0.0,0.06,0.87,0.58,0.67,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1692,0.0,0.41,0.66,0.47,0.02,0.01,0.61,0.57,0.49,0.56,0.0,0.0,0.11,0.27,0.4,0.4,0.59,0.55,0.38,0.16,0.17,0.26,0.12,0.04,0.16,0.0,0.13,0.02,0.67,0.45,0.54,0.27,0.43,0.36,0.53,0.48,0.55,0.34,0.49,0.47,0.53,0.54,0.43,0.41,0.4,0.33,0.34,0.48,0.59,0.01,0.49,0.0,0.55,0.56,0.82,0.81,0.05,0.05,0.06,0.06,0.98,0.01,0.26,0.22,0.34,0.32,0.4,0.49,0.2,0.51,0.5,0.02,0.65,0.51,0.15,0.57,0.42,0.68,0.64,0.06,0.06,0.09,0.04,0.08,0.08,0.12,0.58,0.37,0.54,0.0,0.0,0.04,0.72,0.55,0.61,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.11,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1693,0.0,0.54,0.07,0.7,0.36,0.34,0.39,0.45,0.27,0.28,0.02,1.0,0.55,0.76,0.39,0.49,0.28,0.3,0.5,0.52,0.47,0.46,0.56,0.56,0.41,0.5,0.54,0.0,0.08,0.09,0.19,0.43,0.23,0.68,0.19,0.69,0.28,0.65,0.5,0.33,0.53,0.53,0.54,0.72,0.72,0.83,0.76,0.44,0.5,0.0,0.23,0.01,0.21,0.28,0.35,0.33,0.14,0.17,0.19,0.16,0.74,0.05,0.3,0.31,0.58,0.6,0.49,0.68,0.21,0.34,0.5,0.01,0.82,0.66,0.04,0.19,0.73,0.1,0.11,0.34,0.33,0.32,0.58,0.59,0.66,0.55,0.4,0.52,0.0,0.0,0.0,0.28,0.53,0.42,0.51,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.26,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1694,0.04,0.55,0.02,0.95,0.14,0.02,0.42,0.4,0.24,0.24,0.06,1.0,0.65,0.81,0.29,0.74,0.3,0.06,0.36,0.62,0.52,0.49,0.66,0.12,0.55,0.53,0.52,0.01,0.05,0.08,0.16,0.49,0.18,0.7,0.48,0.4,0.24,0.6,0.26,0.27,0.22,0.24,0.58,0.93,0.94,0.92,0.91,0.4,0.45,0.0,0.06,0.01,0.18,0.26,0.26,0.27,0.07,0.09,0.08,0.07,0.88,0.06,0.19,0.21,0.61,0.68,0.18,0.88,0.03,0.24,0.5,0.04,0.76,0.81,0.15,0.14,0.75,0.03,0.11,0.28,0.27,0.26,0.4,0.36,0.35,0.33,0.39,0.39,0.21,0.0,0.0,0.16,0.76,0.61,0.74,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.12,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1695,0.4,0.41,0.16,0.74,0.24,0.16,0.42,0.64,0.39,0.12,0.41,1.0,0.39,0.85,0.27,0.43,0.13,0.11,0.22,0.41,0.38,0.4,0.3,0.23,0.26,0.24,0.32,0.19,0.21,0.12,0.19,0.48,0.29,0.78,0.43,0.29,0.29,0.5,0.56,0.43,0.62,0.61,0.5,0.7,0.71,0.77,0.61,0.57,0.6,0.07,0.15,0.13,0.45,0.52,0.63,0.69,0.24,0.25,0.27,0.27,0.79,0.14,0.19,0.18,0.45,0.58,0.34,0.46,0.23,0.52,0.5,0.65,0.55,0.4,0.14,0.33,0.81,0.33,0.08,0.17,0.17,0.18,0.32,0.32,0.35,0.31,0.34,0.5,0.24,0.03,0.0,0.22,0.5,0.29,0.43,0.54,0.07,0.1,0.92,0.13,0.18,0.23,0.68,0.1,0.9,0.79,0.17,0.16,0.0,0.23,0.1,0.64,0.11,0.27,0.23,0.01,0.09,0.06,0.83,1.0,0.81,0.08,1.0
1696,0.01,0.42,0.03,0.92,0.18,0.03,0.32,0.44,0.25,0.39,0.02,0.79,0.53,0.71,0.14,0.64,0.38,0.1,0.42,0.6,0.54,0.53,0.55,0.39,0.4,0.37,0.53,0.0,0.08,0.13,0.14,0.65,0.24,0.64,0.55,0.41,0.21,0.71,0.39,0.46,0.36,0.38,0.47,0.86,0.85,0.9,0.74,0.47,0.64,0.0,0.08,0.01,0.22,0.47,0.57,0.58,0.12,0.22,0.24,0.22,0.83,0.1,0.15,0.14,0.4,0.55,0.19,0.63,0.05,0.5,0.5,0.02,0.75,0.54,0.02,0.33,0.6,0.02,0.11,0.51,0.51,0.52,0.65,0.69,0.83,0.67,0.47,0.54,0.56,0.0,0.0,0.22,0.65,0.58,0.56,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1697,0.02,0.79,0.03,0.9,0.18,0.02,1.0,0.82,0.91,0.35,0.0,0.0,0.41,0.52,0.49,0.65,0.46,0.21,0.57,0.41,0.31,0.32,0.23,0.09,0.18,0.09,0.25,0.01,0.17,0.15,0.23,0.63,0.31,0.44,0.22,0.74,0.18,0.54,0.24,0.78,0.22,0.24,0.48,0.75,0.76,0.95,0.46,0.48,0.57,0.0,0.13,0.01,0.67,0.67,0.63,0.66,0.28,0.25,0.21,0.2,0.88,0.04,0.18,0.18,0.46,0.5,0.37,0.67,0.08,0.43,0.5,0.13,0.0,0.65,0.15,0.85,0.56,0.06,1.0,0.38,0.4,0.42,0.38,0.44,0.55,0.46,0.58,0.58,0.37,0.01,0.0,0.17,0.55,0.44,0.36,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1698,0.22,0.23,0.55,0.54,0.05,0.13,0.24,0.37,0.21,0.57,0.24,1.0,0.26,0.41,0.25,0.47,0.55,0.23,0.35,0.3,0.5,0.67,0.17,0.24,0.53,0.26,0.43,0.23,0.45,0.31,0.44,0.34,0.42,0.43,0.17,0.34,0.31,0.39,0.92,0.62,0.75,0.85,0.34,0.28,0.25,0.35,0.23,0.53,0.51,0.2,0.72,0.17,0.33,0.46,0.52,0.64,0.4,0.49,0.51,0.57,0.67,0.25,0.32,0.21,0.21,0.21,0.27,0.42,0.38,0.85,0.0,0.79,0.21,0.44,0.26,0.44,0.52,0.43,0.33,0.18,0.22,0.37,0.37,0.36,0.42,0.36,0.66,0.63,0.5,0.14,1.0,0.52,0.2,0.48,0.65,0.52,0.09,0.28,0.9,0.32,0.1,0.23,0.27,0.28,0.64,0.78,0.22,0.12,0.04,0.23,0.18,0.14,0.22,0.09,0.4,0.26,0.19,0.12,0.69,0.5,1.0,0.32,1.0
1699,0.03,0.78,0.02,0.52,0.25,0.88,0.51,0.55,0.34,0.21,0.0,0.0,0.48,0.7,0.39,0.38,0.3,0.59,0.32,0.45,0.31,0.37,0.34,0.5,0.37,0.26,0.31,0.04,0.33,0.55,0.55,0.25,0.51,0.6,0.46,0.3,0.52,0.32,0.46,0.49,0.57,0.54,0.83,0.6,0.58,0.69,0.52,0.56,0.51,0.02,0.3,0.03,0.34,0.44,0.5,0.52,0.37,0.42,0.43,0.41,0.36,0.51,0.7,0.71,0.84,0.75,0.9,0.42,0.65,0.47,0.5,0.01,0.93,0.47,0.12,0.24,0.75,0.3,0.2,0.63,0.65,0.61,0.5,0.59,0.67,0.58,0.67,0.83,0.19,0.05,0.0,0.46,0.6,0.44,0.72,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.26,0.08,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1700,0.02,0.52,0.25,0.63,0.03,0.31,0.54,0.62,0.44,0.36,0.0,0.0,0.26,0.6,0.71,0.34,0.43,0.37,0.26,0.27,0.31,0.37,0.12,0.16,0.3,0.25,0.27,0.03,0.46,0.46,0.54,0.29,0.35,0.47,0.49,0.27,0.48,0.34,0.56,0.41,0.6,0.6,0.53,0.57,0.49,0.53,0.52,0.59,0.59,0.02,0.37,0.01,0.5,0.76,0.77,0.81,0.16,0.21,0.19,0.19,0.74,0.22,0.38,0.35,0.48,0.47,0.51,0.43,0.34,0.59,0.0,0.05,0.54,0.45,0.32,0.49,0.67,0.82,0.67,0.09,0.13,0.17,0.28,0.29,0.29,0.3,0.56,0.63,0.56,0.01,0.0,0.13,0.72,0.35,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1701,0.01,0.37,0.02,0.95,0.13,0.02,0.39,0.4,0.28,0.52,0.03,1.0,0.38,0.52,0.21,0.57,0.55,0.13,0.84,0.4,0.36,0.35,0.24,0.0,0.36,0.21,0.33,0.01,0.14,0.3,0.37,0.26,0.2,0.53,0.36,0.33,0.32,0.41,0.43,0.27,0.49,0.49,0.35,0.68,0.69,0.86,0.6,0.72,0.67,0.0,0.05,0.0,0.18,0.16,0.29,0.28,0.05,0.04,0.07,0.06,0.9,0.03,0.06,0.08,0.4,0.39,0.39,0.68,0.04,0.32,0.5,0.01,0.89,0.68,0.03,0.31,0.5,0.17,0.1,0.14,0.13,0.14,0.31,0.3,0.3,0.33,0.31,0.23,0.37,0.01,0.0,0.12,0.61,0.66,0.56,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.18,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702,0.12,0.46,0.1,0.75,0.42,0.19,0.33,0.5,0.24,0.06,0.13,1.0,0.56,0.92,0.35,0.55,0.07,0.05,0.09,0.55,0.48,0.51,0.38,0.28,0.28,0.27,0.37,0.03,0.11,0.14,0.15,0.61,0.2,0.89,0.42,0.24,0.21,0.6,0.45,0.3,0.59,0.55,0.49,0.77,0.8,0.82,0.69,0.56,0.62,0.02,0.13,0.06,0.28,0.39,0.56,0.69,0.22,0.28,0.36,0.4,0.71,0.22,0.16,0.17,0.51,0.57,0.43,0.55,0.22,0.4,0.5,0.13,0.69,0.52,0.17,0.17,0.88,0.17,0.13,0.23,0.22,0.22,0.43,0.42,0.5,0.43,0.32,0.54,0.4,0.0,0.0,0.34,0.41,0.3,0.24,0.49,0.01,0.1,0.98,0.11,0.02,0.1,0.29,0.1,0.75,0.92,0.02,0.11,0.0,0.09,0.01,0.36,0.09,0.1,0.2,0.08,0.01,0.02,0.57,0.5,0.27,0.08,0.0
1703,0.02,0.42,0.65,0.46,0.06,0.04,0.43,0.43,0.27,0.5,0.0,0.0,0.18,0.36,0.28,0.38,0.62,0.49,0.62,0.2,0.2,0.28,0.17,0.25,0.13,0.34,0.31,0.04,0.6,0.35,0.5,0.27,0.54,0.25,0.55,0.51,0.46,0.38,0.66,0.29,0.62,0.66,0.48,0.4,0.39,0.39,0.42,0.36,0.26,0.02,0.45,0.0,0.43,0.38,0.36,0.37,0.04,0.03,0.03,0.03,0.9,0.08,0.24,0.24,0.45,0.43,0.49,0.51,0.21,0.46,0.5,0.06,0.43,0.52,1.0,0.66,0.42,0.45,0.1,0.05,0.04,0.06,0.09,0.17,0.17,0.18,0.44,0.19,0.46,0.01,0.0,0.04,0.66,0.66,0.8,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
