age,workclass,fnlwgt,education,eduction-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
52, Local-gov,392668, Assoc-voc,11, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,1
34, Private,192900, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
31, Private,191834, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
28, Private,204734, Some-college,10, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,40, United-States,0
38, Self-emp-not-inc,194534, Masters,14, Married-civ-spouse, Prof-specialty, Husband, Black, Male,99999,0,60, United-States,1
59, Self-emp-inc,122390, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,48, United-States,1
52, Self-emp-inc,68015, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,90, United-States,1
66, Self-emp-not-inc,28061, 7th-8th,4, Widowed, Farming-fishing, Unmarried, White, Male,0,0,50, United-States,0
38, Private,159179, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
41, Self-emp-not-inc,117012, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,55, United-States,0
20, Private,211049, Some-college,10, Never-married, Exec-managerial, Own-child, White, Female,0,0,30, United-States,0
55, Self-emp-not-inc,100569, HS-grad,9, Separated, Farming-fishing, Unmarried, White, Female,0,0,55, United-States,0
61, Federal-gov,221943, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,9386,0,40, United-States,1
34, Private,107624, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,0
20, Private,39234, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States,0
40, Self-emp-inc,45054, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,1
26, Local-gov,192213, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Canada,0
36, Private,115360, 10th,6, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,3464,0,40, United-States,0
48, Private,145636, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States,1
38, Private,110013, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,43, United-States,0
38, Private,43712, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,60, United-States,1
38, Private,122076, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,43, United-States,1
57, Private,140426, Doctorate,16, Married-civ-spouse, Tech-support, Husband, White, Male,0,1977,40, Germany,1
24, Private,306460, HS-grad,9, Never-married, Farming-fishing, Unmarried, White, Male,0,0,40, United-States,0
56, Private,159770, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
36, Private,93225, 11th,7, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
34, State-gov,318982, Masters,14, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1848,40, United-States,1
49, Self-emp-not-inc,343742, 10th,6, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,32, United-States,0
30, Self-emp-not-inc,116666, Masters,14, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,50, India,1
36, Self-emp-not-inc,328466, 5th-6th,3, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Mexico,1
38, Local-gov,414791, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,42, United-States,1
33, Private,202822, 7th-8th,4, Never-married, Other-service, Unmarried, Black, Female,0,0,14, Trinadad&Tobago,0
68, Without-pay,174695, Some-college,10, Married-spouse-absent, Farming-fishing, Unmarried, White, Female,0,0,25, United-States,0
40, Private,242521, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
30, Private,212064, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States,0
43, Private,187795, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,1
31, Private,46807, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States,0
58, Private,94429, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
42, Private,306982, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines,1
46, Private,189498, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1848,45, United-States,1
45, Self-emp-inc,201699, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States,1
38, Private,309230, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
25, Private,189897, HS-grad,9, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States,0
30, Private,56004, Some-college,10, Never-married, Exec-managerial, Own-child, Black, Female,0,0,40, United-States,0
29, Private,124953, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,50, United-States,0
33, Private,79923, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,1
37, Private,187589, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,5178,0,40, United-States,1
24, Private,143766, Some-college,10, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,55, United-States,0
28, Private,156257, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States,1
17, Private,28031, 9th,5, Never-married, Other-service, Own-child, White, Male,0,0,16, United-States,0
40, Self-emp-not-inc,34007, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States,1
52, Private,165681, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
33, Private,149184, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,50, United-States,1
52, Local-gov,89705, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
30, Private,331419, Assoc-acdm,12, Never-married, Craft-repair, Not-in-family, White, Male,4787,0,50, United-States,1
48, Private,165484, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States,1
27, Private,335421, Masters,14, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States,0
45, Private,285060, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,1
22, ?,137876, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,40, United-States,0
25, Private,41526, Bachelors,13, Never-married, Craft-repair, Own-child, White, Male,0,0,30, Canada,0
20, Private,125010, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States,0
42, Private,22831, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States,0
30, Private,178587, Assoc-voc,11, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States,0
61, Private,316359, Some-college,10, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States,0
36, Private,306646, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States,1
46, Private,102318, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1887,40, United-States,1
40, Private,182136, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
53, Private,285621, Masters,14, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,1
43, Private,282069, Some-college,10, Divorced, Craft-repair, Unmarried, White, Male,0,0,42, United-States,0
50, Private,226497, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States,1
64, Private,218490, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,27828,0,55, United-States,1
27, Local-gov,162404, HS-grad,9, Never-married, Protective-serv, Not-in-family, Black, Male,2174,0,40, United-States,0
46, Private,148995, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,1
56, Private,76281, Bachelors,13, Married-spouse-absent, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,0
30, Private,36383, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Mexico,1
67, ?,201657, Bachelors,13, Divorced, ?, Not-in-family, White, Female,0,0,60, United-States,0
48, Private,317360, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States,0
48, Local-gov,127921, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,0
41, Private,173682, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,43, United-States,1
73, Private,147551, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2174,50, United-States,1
36, Private,214378, HS-grad,9, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, United-States,1
61, Local-gov,248595, 1st-4th,2, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Mexico,0
45, Private,266860, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,1
54, Private,36480, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,15024,0,50, United-States,1
22, Private,228306, Some-college,10, Married-AF-spouse, Other-service, Wife, White, Female,0,0,40, United-States,1
19, Private,199480, 10th,6, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States,0
53, Private,152657, 10th,6, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States,0
42, Federal-gov,460214, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,1
62, Private,244087, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, United-States,1
55, Private,368797, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,60, United-States,1
64, Self-emp-inc,161325, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,0,1887,50, United-States,1
45, Local-gov,61885, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,37, United-States,1
50, Private,155574, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
23, Private,140414, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
28, Self-emp-not-inc,35032, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States,0
19, Private,39756, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States,0
37, Private,35309, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
51, Private,117253, HS-grad,9, Widowed, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,0
32, Private,167990, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Male,14084,0,40, United-States,1
54, Private,425804, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States,1
41, Federal-gov,219155, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, India,1
63, Self-emp-not-inc,29859, 7th-8th,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,7688,0,60, United-States,1
35, Private,63021, Some-college,10, Divorced, Sales, Not-in-family, White, Female,0,0,35, United-States,0
36, Private,190023, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States,1
48, Private,119471, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, India,1
21, Private,239577, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States,0
45, Private,25649, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,50, United-States,1
44, Private,147265, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
23, Private,444554, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,50, United-States,0
38, Private,219902, HS-grad,9, Separated, Transport-moving, Unmarried, Black, Female,0,0,30, United-States,0
28, Private,213152, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, ?,1
55, Private,89690, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,1
28, Local-gov,263600, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,1
50, Private,175804, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,1
46, Private,153254, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States,0
62, Private,211408, Assoc-voc,11, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,1
21, Private,512828, HS-grad,9, Never-married, Protective-serv, Own-child, Black, Male,0,0,40, United-States,0
27, Private,113054, HS-grad,9, Separated, Machine-op-inspct, Not-in-family, White, Male,0,0,43, United-States,0
38, Private,108140, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,1
40, Private,43711, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States,0
23, Private,236994, HS-grad,9, Never-married, Sales, Own-child, White, Male,0,0,60, United-States,0
47, Private,70943, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,5178,0,40, United-States,1
40, Private,176286, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
44, Private,215304, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,1
55, State-gov,181641, Some-college,10, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,37, United-States,0
33, Private,87310, 9th,5, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States,0
47, Private,102308, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,1
31, Local-gov,189843, HS-grad,9, Divorced, Protective-serv, Not-in-family, White, Male,0,0,47, United-States,1
36, Private,186865, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States,1
41, State-gov,175537, Some-college,10, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,38, United-States,0
44, Self-emp-not-inc,47818, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,60, United-States,0
37, Private,126569, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,0
70, Private,102610, 10th,6, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,32, United-States,0
18, Private,138557, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,0
21, Private,170456, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,35, Italy,0
25, Self-emp-inc,181691, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, ?,0
47, Private,168232, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,7298,0,40, United-States,1
45, Private,341762, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States,1
24, Private,29302, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,40, ?,0
72, Private,165622, Some-college,10, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States,0
41, Self-emp-inc,177905, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,70, United-States,1
44, Local-gov,177937, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,36, United-States,1
49, Private,125892, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
